temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
24.4,14,1.1,1003,0,92,47,27,10,0
24.6,14,2,1003,0,92,41,27.3,10,0
24.7,14,3,1004,0,92,36,27.5,10,0
24.9,14,4,1005,0,92,30,27.8,10,0
26.5,14,5.6,1005,0,87,27,30.3,10,0
28,20,7.3,1006,0,81,24,32.7,10,0
29.6,20,9,1007,0,76,21,35.2,10,0
30.3,20,11.5,1006,0,72,24,36.1,9.7,0
30.9,21,14,1005,0,69,28,36.9,9.3,0
31.6,21,16.6,1004,0,66,31,37.8,9,0
31.8,21,14.2,1004,0,67,40,38.5,9.3,0
32,14,11.8,1003,0,67,49,39.3,9.7,0
32.2,14,9.4,1003,0,68,59,40,10,0
30.8,14,8.4,1004,0,71,56,37.2,10,0
29.3,19,7.4,1004,0.03,74,54,34.5,10,0
27.9,19,6.5,1005,0.04,77,52,31.7,10,0
27.5,19,6.2,1006,0.02,79,59,31.1,10,0
27,19,6,1007,0.03,81,67,30.5,10,0
26.6,19,5.8,1007,0.04,83,74,29.9,10,0
26.4,19,5.8,1007,0.02,80,63,29.3,10,0
26.2,14,5.8,1007,0,78,52,28.8,10,0
28.6,6,2.5,1004,0.18,74,58,32.6,10,0
27.5,6,3.6,1004,0.09,79,59,31.2,10,0
26.5,6,4.7,1003,0.4,85,60,29.8,10,0
25.4,6,5.8,1003,0.53,90,60,28.4,10,0
26,6,7,1004,0.27,87,56,29.1,10,0
26.5,14,8.2,1005,0,84,52,29.8,10,0
27.1,14,9.4,1005,0,80,48,30.5,10,0
27.9,14,13.3,1006,0,75,39,31.2,10,0
28.6,20,17.3,1006,0,69,29,31.8,10,0
29.4,20,21.2,1007,0,63,20,32.5,10,0
32.1,20,21.6,1006,0,57,17,36.5,10,0
34.7,20,22,1005,0,50,14,40.4,10,0
37.4,20,22.3,1004,0,44,11,44.4,10,0
36.5,20,19.1,1004,0,44,23,42.4,10,0
35.7,14,15.8,1003,0,43,35,40.5,10,0
34.8,14,12.6,1003,0,43,47,38.5,10,0
33.6,14,9.4,1004,0,47,47,37.2,10,0
32.4,14,6.1,1004,0,52,47,36,10,0
31.2,14,2.9,1005,0,56,48,34.7,10,0
30.6,14,5,1006,0,60,40,34.2,10,0
30,14,7.2,1007,0,64,33,33.7,10,0
29.4,14,9.4,1007,0,67,26,33.2,10,0
28.8,14,9.2,1007,0,66,27,32,10,0
28.3,14,9.1,1007,0,64,28,30.8,10,0
26.4,14,6.1,1005,0,78,34,29,10,0
26.2,14,6.4,1005,0,79,33,28.8,10,0
26.1,14,6.6,1005,0,79,32,28.6,10,0
25.9,14,6.8,1005,0,80,31,28.4,10,0
25.8,14,6.7,1005,0,80,29,28.3,10,0
25.7,0,6.6,1006,0,80,26,28.1,10,0
25.6,0,6.5,1006,0,81,24,28,10,0
26.4,20,8.3,1007,0,77,25,29,10,0
27.3,14,10.1,1007,0,73,25,30,10,0
28.1,14,11.9,1008,0,69,26,31,10,0
29.5,14,14,1007,0,64,39,32.9,10,0
31,1,16.2,1006,0,59,53,34.8,10,0
32.4,1,18.4,1006,0,54,67,36.7,10,0
32.3,1,17.3,1005,0,54,56,36.5,10,0
32.2,14,16.2,1005,0,54,45,36.3,10,0
32.1,14,15.1,1005,0,54,34,36.1,10,0
31.1,14,11.9,1005,0,57,30,34.6,10,0
30,20,8.6,1006,0,60,26,33.1,10,0
29,0,5.4,1007,0,62,21,31.6,10,0
28.5,0,5.8,1007,0,64,25,30.9,10,0
27.9,14,6.1,1008,0,66,29,30.3,10,0
27.4,14,6.5,1009,0,68,33,29.6,10,0
27,14,6.4,1009,0,68,30,29,10,0
26.5,0,6.2,1008,0,67,26,28.3,10,0
21.4,0,11.5,1008,0,81,6,21.4,10,0
21.1,0,11,1007,0,82,5,21.1,10,0
20.8,0,10.6,1007,0,83,5,20.8,10,0
20.5,0,10.1,1007,0,84,4,20.5,10,0
20.4,0,10.4,1008,0,85,5,20.4,10,0
20.3,0,10.8,1009,0,86,6,20.3,10,0
20.2,0,11.2,1009,0,88,8,20.2,10,0
21.9,20,12.7,1010,0,83,7,21.9,10,0
23.6,20,14.3,1010,0,78,7,24.8,10,0
25.3,20,15.8,1011,0,73,7,27.1,10,0
27.3,20,18.4,1010,0,69,9,29.9,10,0
29.2,20,20.9,1009,0,64,10,32.6,10,0
31.2,20,23.4,1008,0,60,12,35.4,10,0
30.4,20,22,1008,0,61,15,34.1,10,0
29.7,20,20.5,1008,0,62,18,32.8,10,0
28.9,20,19.1,1007,0,63,21,31.5,10,0
27.9,20,16.8,1008,0,68,16,30.3,10,0
26.8,20,14.5,1008,0,73,11,29.2,10,0
25.8,0,12.2,1009,0,78,5,28,10,0
24.8,0,11.4,1010,0,78,5,27,10,0
23.7,0,10.6,1010,0,78,4,25.9,10,0
22.7,0,9.7,1011,0,79,4,24.9,10,0
22.5,0,8.4,1011,0,79,7,24.8,10,0
22.2,0,7.1,1011,0,80,11,24.6,10,0
27.2,19,8.6,1005,0.58,86,88,31.5,9,0
27.1,19,8.3,1004,0.29,85,85,31.3,9,0
27.1,19,7.9,1004,0.1,85,82,31,9,0
27,19,7.6,1004,0.13,84,79,30.8,9,0
26.9,19,7.6,1005,0.07,83,58,30.5,9.3,0
26.8,0,7.6,1005,0,82,37,30.1,9.7,0
26.7,20,7.6,1006,0,81,16,29.8,10,0
27.6,20,7.1,1006,0,77,17,31,10,0
28.5,20,6.6,1007,0,73,18,32.2,10,0
29.4,20,6.1,1007,0,69,19,33.4,10,0
30.2,20,6.8,1006,0,67,20,34.9,10,0
31.1,20,7.6,1006,0,65,21,36.4,10,0
31.9,20,8.3,1005,0,63,22,37.9,10,0
31.6,20,11.4,1004,0,65,28,37.6,10,0
31.4,14,14.5,1004,0,66,33,37.4,10,0
31.1,14,17.6,1004,0,68,39,37.1,10,0
30.5,14,18.2,1004,0,71,43,36.2,10,0
29.8,6,18.8,1005,0.1,74,47,35.3,10,0
29.2,6,19.4,1006,0.13,77,51,34.4,10,0
28.8,6,17.8,1006,0.07,78,43,33.8,10,0
28.5,14,16.1,1007,0,79,36,33.1,10,0
28.1,14,14.4,1007,0,80,28,32.5,10,0
27.8,14,11.4,1007,0,81,27,32,10,0
27.4,0,8.4,1008,0,82,25,31.4,10,0
26.4,14,6.5,1006,0,78,46,29,10,0
26.4,14,7.4,1006,0,78,39,28.9,10,0
26.3,14,8.4,1006,0,77,33,28.9,10,0
26.3,14,9.4,1005,0,77,26,28.8,10,0
25.7,14,9.7,1006,0,80,26,28.1,10,0
25.2,0,10.1,1007,0,82,25,27.5,10,0
24.6,0,10.4,1008,0,85,24,26.8,10,0
26,20,13.9,1008,0,80,22,28.6,10,0
27.3,20,17.4,1009,0,74,20,30.3,10,0
28.7,20,20.9,1009,0,69,18,32.1,10,0
29.8,20,20.8,1008,0,66,34,33.9,10,0
30.9,1,20.6,1008,0,64,50,35.7,10,0
32,1,20.5,1007,0,61,66,37.5,10,0
31.7,1,19,1006,0,62,52,37.1,10,0
31.4,20,17.4,1006,0,63,37,36.7,10,0
31.1,20,15.8,1005,0,65,23,36.3,10,0
30.1,20,13.7,1006,0,68,17,34.9,10,0
29.2,20,11.5,1007,0,72,11,33.5,10,0
28.2,0,9.4,1008,0,76,6,32.1,10,0
27.3,0,9.2,1008,0,77,6,30.7,10,0
26.5,0,9.1,1009,0,78,6,29.2,10,0
25.6,0,9,1009,0,79,6,27.8,10,0
25.4,0,8.8,1009,0,81,12,27.6,10,0
25.1,0,8.5,1009,0,83,18,27.4,10,0
26,14,5.8,1006,0,76,41,28.2,10,0
26.1,14,7,1006,0,75,36,28.3,10,0
26.2,14,8.2,1006,0,75,31,28.4,10,0
26.3,14,9.4,1006,0,74,26,28.5,10,0
25.8,14,10,1006,0,77,24,28,10,0
25.3,0,10.6,1007,0,80,23,27.5,10,0
24.8,0,11.2,1008,0,83,22,27,10,0
26.1,20,14.4,1008,0,79,20,28.7,10,0
27.3,20,17.6,1009,0,75,19,30.4,10,0
28.6,20,20.9,1009,0,71,18,32.1,10,0
29.8,20,20.6,1009,0,67,39,34,10,0
30.9,1,20.4,1008,0,64,59,35.8,10,0
32.1,1,20.2,1007,0,61,80,37.7,10,0
31.7,1,18.1,1006,0,63,71,37.4,10,0
31.4,14,16.1,1006,0,66,62,37.2,10,0
31,14,14,1006,0,68,54,36.9,10,0
30.1,14,12.6,1006,0,70,40,35.4,10,0
29.3,20,11.2,1007,0,72,26,33.8,10,0
28.4,0,9.7,1008,0,75,12,32.3,10,0
27.5,0,9.6,1008,0,76,12,30.8,10,0
26.5,0,9.5,1009,0,77,12,29.3,10,0
25.6,0,9.4,1009,0,78,11,27.8,10,0
25.4,0,9.1,1009,0,80,14,27.6,10,0
25.2,0,8.9,1009,0,82,16,27.5,10,0
27.7,14,9,1007,0,63,30,29.6,10,0
27.5,14,9.4,1006,0,63,27,29.3,10,0
27.2,0,9.7,1006,0,64,24,29,10,0
27,0,10.1,1006,0,64,21,28.7,10,0
26.8,0,11.4,1007,0,66,20,28.5,10,0
26.5,0,12.7,1007,0,68,18,28.4,10,0
26.3,0,14,1008,0,70,17,28.2,10,0
28.2,20,17.4,1009,0,63,17,30.5,10,0
30.1,20,20.8,1009,0,57,18,32.7,10,0
32,20,24.1,1010,0,50,19,35,10,0
33.2,20,22.7,1009,0,47,34,36.4,10,0
34.3,1,21.2,1008,0,44,50,37.8,10,0
35.5,1,19.8,1007,0,41,66,39.2,10,0
34.5,1,16.4,1006,0,45,60,38.3,10,0
33.5,14,13.1,1006,0,49,55,37.5,10,0
32.5,14,9.7,1005,0,53,49,36.6,10,0
31.7,14,8.9,1006,0,56,45,35.7,10,0
31,14,8,1007,0,59,42,34.7,10,0
30.2,14,7.2,1008,0,62,38,33.8,10,0
29.9,14,7.4,1008,0,62,32,33.4,10,0
29.7,0,7.7,1009,0,63,26,32.9,10,0
29.4,0,7.9,1010,0,63,20,32.5,10,0
29.3,0,7.3,1009,0,65,38,32.5,10,0
29.1,19,6.7,1009,0.03,66,57,32.5,10,0
26.1,0,6.1,1008,0,67,23,27.7,10,0
25.6,0,7,1008,0,69,19,27.2,10,0
25,0,7.8,1008,0,70,16,26.7,10,0
24.5,0,8.6,1007,0,72,12,26.2,10,0
24.3,0,8.8,1008,0,74,11,26,10,0
24,0,8.9,1009,0,76,11,25.9,10,0
23.8,0,9,1009,0,77,10,25.7,10,0
25.7,20,11.2,1010,0,71,10,27.7,10,0
27.5,20,13.3,1010,0,65,9,29.8,10,0
29.4,20,15.5,1011,0,59,9,31.8,10,0
30.5,20,15.5,1010,0,56,24,33.4,10,0
31.7,14,15.5,1009,0,53,39,34.9,10,0
32.8,14,15.5,1008,0,50,54,36.5,10,0
32.4,14,14.2,1008,0,52,46,36.1,10,0
32.1,14,12.8,1007,0,53,39,35.7,10,0
31.7,14,11.5,1007,0,55,32,35.3,10,0
30.1,14,10.1,1008,0,58,27,33.1,10,0
28.5,20,8.6,1008,0,61,23,30.8,10,0
26.9,0,7.2,1009,0,64,18,28.6,10,0
26.7,0,5.5,1010,0,65,18,28.3,10,0
26.4,0,3.8,1010,0,66,18,28.1,10,0
26.2,0,2.2,1011,0,67,18,27.8,10,0
26.3,0,2.2,1011,0,68,20,28.1,10,0
26.5,0,2.2,1010,0,69,22,28.4,10,0
22,0,5.8,1011,0,81,14,24.5,10,0
21.7,0,6.1,1010,0,81,13,21.7,10,0
21.5,0,6.5,1010,0,81,11,21.5,10,0
21.2,0,6.8,1010,0,81,10,21.2,10,0
20.9,0,7.2,1011,0,82,8,20.9,10,0
20.7,0,7.6,1012,0,83,7,20.7,10,0
20.4,0,7.9,1012,0,84,5,20.4,10,0
22.3,20,8.6,1013,0,78,5,22.8,10,0
24.2,20,9.4,1013,0,72,5,25.3,10,0
26.1,20,10.1,1014,0,66,4,27.7,10,0
27.6,20,10.3,1013,0,61,9,29.2,10,0
29,20,10.6,1012,0,55,15,30.7,10,0
30.5,20,10.8,1011,0,49,20,32.2,10,0
30.4,20,11.3,1011,0,49,20,32,10,0
30.2,20,11.8,1010,0,49,20,31.8,10,0
30.1,20,12.2,1009,0,49,19,31.6,10,0
28.4,20,12.7,1010,0,57,18,30,10,0
26.7,20,13.2,1011,0,65,17,28.3,10,0
25,0,13.7,1011,0,73,16,26.7,10,0
24.3,0,11.9,1012,0,72,14,26.1,10,0
23.7,0,10.1,1012,0,72,11,25.6,10,0
23,0,8.3,1013,0,71,9,25,10,0
22.6,0,7.6,1013,0,71,11,24.8,10,0
22.3,0,6.8,1013,0,71,14,24.7,10,0
27.1,0,5.4,1008,0,83,24,30.9,10,0
26.9,0,5.6,1008,0,84,45,30.6,10,0
26.7,19,5.9,1007,0.03,85,66,30.3,10,0
26.5,19,6.1,1007,0.04,86,87,30,10,0
26.5,19,6.2,1008,0.02,86,81,29.9,9.7,0
26.4,19,6.4,1009,0.17,86,76,29.9,9.3,0
26.4,19,6.5,1009,0.22,86,70,29.8,9,0
27,19,5,1010,0.11,83,74,30.6,9,0
27.5,19,3.6,1010,0.1,81,79,31.4,9,0
28.1,19,2.2,1011,0.13,78,83,32.2,9,0
28.5,19,2.8,1010,0.07,77,84,33,9,0
29,19,3.4,1009,0.17,76,84,33.9,9,0
29.4,19,4,1009,0.22,75,85,34.7,9,0
29.3,19,3.2,1008,0.11,75,70,34.4,9.3,0
29.2,14,2.5,1008,0,75,55,34.1,9.7,0
29.1,14,1.8,1007,0,74,40,33.8,10,0
28.8,14,2.4,1008,0,76,38,33.5,10,0
28.6,14,3,1009,0,78,36,33.2,10,0
28.3,14,3.6,1009,0,79,34,32.9,10,0
28,14,4,1009,0,80,35,32.4,10,0
27.8,14,4.3,1010,0,81,36,31.9,10,0
27.5,14,4.7,1010,0,81,38,31.4,10,0
27.4,14,4.1,1010,0,81,53,31.2,9.7,0
27.4,19,3.5,1010,0.1,81,68,31.1,9.3,0
24.9,0,8.3,1009,0,85,24,27.2,10,0
24.6,0,8.5,1009,0,86,24,26.9,10,0
24.3,0,8.8,1008,0,87,23,26.5,10,0
24,0,9,1008,0,88,23,26.2,10,0
24,0,8.9,1009,0,88,21,26.2,10,0
24,0,8.8,1010,0,88,20,26.3,10,0
24,0,8.6,1010,0,89,18,26.3,10,0
25.6,20,10.2,1011,0,83,17,28.4,10,0
27.1,20,11.8,1012,0,78,17,30.5,10,0
28.7,20,13.3,1012,0,72,16,32.6,10,0
29.5,20,13.7,1011,0,68,19,33.6,10,0
30.4,14,14,1010,0,64,22,34.5,10,0
31.2,14,14.4,1010,0,60,25,35.5,10,0
31,14,13.4,1009,0,63,25,35.7,10,0
30.8,14,12.5,1009,0,66,26,35.8,10,0
30.6,14,11.5,1008,0,68,26,36,10,0
29.7,14,11.2,1009,0,70,22,34.4,10,0
28.9,20,10.8,1009,0,71,19,32.8,10,0
28,0,10.4,1010,0,72,15,31.2,10,0
27,0,9.6,1010,0,72,15,29.7,10,0
26,0,8.8,1011,0,73,15,28.2,10,0
25,0,7.9,1011,0,73,16,26.7,10,0
24.8,0,7.9,1011,0,77,14,26.6,10,0
24.6,0,7.9,1011,0,80,13,26.6,10,0
25,0,8.6,1009,0,83,19,27.3,10,0
24.7,0,9.1,1009,0,84,20,27,10,0
24.5,0,9.6,1008,0,85,22,26.7,10,0
24.2,0,10.1,1008,0,86,23,26.4,10,0
24.1,0,9.8,1009,0,87,21,26.3,10,0
24,0,9.6,1010,0,87,19,26.2,10,0
23.9,0,9.4,1010,0,88,18,26.1,10,0
25.5,20,11.2,1011,0,83,20,28.4,10,0
27.2,20,13,1012,0,79,23,30.7,10,0
28.8,20,14.8,1012,0,74,25,33,10,0
29.8,20,15,1011,0,70,21,34.3,10,0
30.7,20,15.2,1010,0,65,18,35.6,10,0
31.7,20,15.5,1010,0,61,14,36.9,10,0
31.3,20,14.2,1009,0,64,18,36.7,10,0
31,20,12.8,1009,0,67,21,36.4,10,0
30.6,20,11.5,1008,0,69,24,36.2,10,0
29.8,20,11.3,1009,0,70,19,34.6,10,0
28.9,20,11,1009,0,71,15,32.9,10,0
28.1,0,10.8,1010,0,72,11,31.3,10,0
27.1,0,10.4,1010,0,72,13,29.8,10,0
26,0,10.1,1011,0,72,16,28.2,10,0
25,0,9.7,1011,0,73,18,26.7,10,0
24.7,0,9.5,1011,0,76,16,26.5,10,0
24.5,0,9.2,1011,0,79,14,26.4,10,0
29,19,6.1,1009,0.04,68,76,32.5,10,0
28.7,19,6.1,1008,0.02,68,57,31.9,10,0
28.4,0,6.1,1008,0,68,38,31.4,10,0
28.1,0,6.1,1008,0,68,19,30.8,10,0
28.1,0,4.2,1009,0,69,21,30.8,10,0
28,14,2.3,1010,0,69,23,30.9,10,0
28,14,0.4,1010,0,70,25,30.9,10,0
29.2,14,2,1011,0,65,40,32.3,10,0
30.4,19,3.7,1011,0.03,60,56,33.7,10,0
31.6,19,5.4,1012,0.04,55,71,35.1,10,0
32,19,8,1011,0.02,54,66,35.7,10,0
32.4,19,10.7,1010,0.03,53,60,36.4,10,0
32.8,19,13.3,1009,0.04,52,55,37,10,0
32,19,13.1,1009,0.02,55,56,36,10,0
31.2,14,12.8,1009,0,58,58,34.9,10,0
30.4,14,12.6,1008,0,60,60,33.9,10,0
30,14,11.6,1009,0,63,52,33.5,10,0
29.5,14,10.7,1009,0,65,43,33.1,10,0
29.1,14,9.7,1010,0,68,35,32.7,10,0
28.9,14,8.6,1010,0,69,45,32.5,10,0
28.8,1,7.6,1011,0,69,55,32.2,10,0
28.6,1,6.5,1011,0,70,64,32,10,0
28,1,4.9,1011,0,73,69,31.3,10,0
27.5,19,3.4,1011,0.03,75,74,30.6,10,0
26.6,0,2.2,1010,0,71,24,28.7,10,0
26.3,0,2.4,1010,0,71,21,28.3,10,0
25.9,0,2.6,1009,0,72,19,27.8,10,0
25.6,0,2.9,1009,0,72,17,27.4,10,0
25.6,0,2.9,1010,0,72,17,27.4,10,0
25.5,0,2.9,1010,0,73,17,27.3,10,0
25.5,0,2.9,1011,0,73,18,27.3,10,0
26.9,20,3.6,1012,0,68,24,28.9,10,0
28.2,14,4.3,1012,0,64,31,30.6,10,0
29.6,14,5,1013,0,59,38,32.2,10,0
30.9,14,6,1012,0,55,46,33.9,10,0
32.2,14,7,1011,0,52,54,35.6,10,0
33.5,14,7.9,1010,0,48,62,37.3,10,0
32.8,14,6.2,1009,0,51,65,36.8,10,0
32.2,19,4.6,1009,0.03,55,69,36.2,10,0
31.5,19,2.9,1008,0.04,58,73,35.7,10,0
29.8,19,2.9,1009,0.02,64,66,33.4,10,0
28.1,19,2.9,1010,0.03,70,60,31.2,10,0
26.4,19,2.9,1011,0.04,76,53,28.9,10,0
25.8,19,3.4,1011,0.02,79,63,28.2,10,0
25.3,19,3.8,1012,0.03,81,72,27.6,10,0
24.7,19,4.3,1012,0.04,83,82,26.9,10,0
24.3,19,4.3,1012,0.02,84,77,26.5,10,0
23.9,6,4.3,1012,0.3,84,72,26,10,0
21.9,0,6.1,1013,0,72,17,21.9,10,0
21.5,0,6.5,1012,0,72,13,21.5,10,0
21,0,6.8,1012,0,72,9,21,10,0
20.6,0,7.2,1012,0,73,5,20.6,10,0
20.3,0,6.8,1012,0,73,5,20.3,10,0
20,0,6.5,1013,0,73,4,20,10,0
19.7,0,6.1,1014,0,73,4,19.7,10,0
21.5,20,7,1014,0,70,4,21.5,10,0
23.4,20,7.8,1014,0,66,3,24.2,10,0
25.2,20,8.6,1015,0,63,3,26.5,10,0
27.4,20,8,1014,0,57,3,28.9,10,0
29.6,20,7.4,1013,0,51,4,31.2,10,0
31.8,20,6.8,1012,0,45,4,33.6,10,0
32.1,20,7.4,1012,0,45,5,33.9,10,0
32.3,20,8,1011,0,44,6,34.3,10,0
32.6,20,8.6,1010,0,44,7,34.6,10,0
30.3,20,10.2,1011,0,52,6,32.2,10,0
28.1,20,11.8,1011,0,60,5,29.8,10,0
25.8,0,13.3,1012,0,68,4,27.4,10,0
24.6,0,12,1012,0,69,3,26.5,10,0
23.3,0,10.7,1013,0,69,1,25.5,10,0
22.1,0,9.4,1013,0,70,0,24.6,10,0
21.6,0,8.2,1013,0,69,2,21.6,10,0
21.1,0,7,1013,0,69,3,21.1,10,0
27.3,19,2.9,1010,0.13,80,83,30.9,9,0
27.1,19,3.2,1010,0.07,81,85,30.6,9,0
26.9,19,3.6,1009,0.07,82,86,30.3,9,0
26.7,19,4,1009,0.09,83,88,30,9,0
26.7,19,4,1010,0.04,83,83,29.9,9.3,0
26.6,19,4,1010,0.03,82,79,29.9,9.7,0
26.6,19,4,1011,0.04,82,74,29.8,10,0
27.2,19,3.1,1011,0.02,80,75,30.7,9.7,0
27.8,19,2.3,1012,0.13,78,77,31.6,9.3,0
28.4,19,1.4,1012,0.18,76,78,32.5,9,0
28.8,19,2.3,1012,0.09,75,77,33.3,9,0
29.3,19,3.1,1011,0.37,74,77,34.1,9,0
29.7,19,4,1010,0.49,73,76,34.9,9,0
29.7,19,4.2,1009,0.24,72,76,34.6,9,0
29.6,19,4.4,1009,0.2,71,75,34.4,9,0
29.6,19,4.7,1008,0.27,70,75,34.1,9,0
29.1,19,4.6,1009,0.13,73,60,33.5,9.3,0
28.7,14,4.4,1009,0,75,45,32.9,9.7,0
28.2,14,4.3,1010,0,77,29,32.3,10,0
28,14,3.8,1010,0,78,28,32,10,0
27.8,14,3.4,1011,0,78,28,31.7,10,0
27.6,14,2.9,1011,0,79,27,31.4,10,0
27.4,14,3.6,1011,0,81,45,31.3,9.7,0
27.3,19,4.3,1010,0.2,82,64,31.1,9.3,0
24.4,0,7.9,1010,0,84,12,26.5,10,0
24.2,0,7.9,1010,0,84,13,26.3,10,0
24,0,7.9,1010,0,83,14,26,10,0
23.8,0,7.9,1009,0,83,15,25.8,10,0
23.6,0,7.9,1010,0,83,17,25.7,10,0
23.5,0,7.9,1011,0,83,19,25.5,10,0
23.3,0,7.9,1012,0,84,21,25.4,10,0
24.8,20,9.1,1012,0,79,23,27,10,0
26.2,14,10.3,1013,0,74,25,28.7,10,0
27.7,14,11.5,1013,0,70,27,30.3,10,0
28.6,14,12.5,1012,0,67,26,31.6,10,0
29.6,20,13.4,1011,0,64,26,32.9,10,0
30.5,20,14.4,1011,0,61,25,34.2,10,0
30.7,20,13.3,1010,0,63,22,35.2,10,0
31,20,12.2,1009,0,65,20,36.2,10,0
31.2,20,11.2,1008,0,67,17,37.2,10,0
29.7,20,10.1,1009,0,70,17,34.5,10,0
28.1,20,9,1009,0,73,16,31.8,10,0
26.6,0,7.9,1010,0,75,16,29.1,10,0
26.1,0,7.9,1010,0,76,16,28.4,10,0
25.5,0,7.9,1011,0,76,16,27.6,10,0
25,0,7.9,1011,0,76,16,26.9,10,0
24.7,0,8.2,1011,0,76,14,26.5,10,0
24.3,0,8.4,1011,0,76,12,26.2,10,0
24.2,0,9,1011,0,82,13,26.2,10,0
24,0,9.1,1010,0,82,13,26,10,0
23.7,0,9.2,1010,0,82,14,25.7,10,0
23.5,0,9.4,1009,0,82,14,25.5,10,0
23.3,0,9.1,1010,0,83,17,25.4,10,0
23.2,0,8.9,1011,0,84,19,25.2,10,0
23,0,8.6,1012,0,85,22,25.1,10,0
24.4,20,10.4,1012,0,81,24,26.7,10,0
25.9,14,12.2,1013,0,77,27,28.4,10,0
27.3,14,14,1013,0,73,29,30,10,0
28.2,14,14.5,1012,0,70,27,31.3,10,0
29.1,20,15,1012,0,67,26,32.6,10,0
30,20,15.5,1011,0,65,24,33.9,10,0
30.2,20,13.9,1010,0,67,23,34.7,10,0
30.3,20,12.4,1009,0,69,21,35.5,10,0
30.5,20,10.8,1008,0,71,20,36.3,10,0
29.6,20,10.2,1009,0,72,18,34.6,10,0
28.7,20,9.6,1009,0,74,16,33,10,0
27.8,0,9,1010,0,76,13,31.3,10,0
26.8,0,9.1,1010,0,76,15,29.8,10,0
25.9,0,9.2,1011,0,75,16,28.2,10,0
24.9,0,9.4,1012,0,75,17,26.7,10,0
24.5,0,9.4,1011,0,75,15,26.3,10,0
24.2,0,9.4,1011,0,76,13,26,10,0
26.9,19,1.8,1011,0.04,78,79,29.9,10,0
26.6,19,2.4,1010,0.02,79,74,29.5,10,0
26.4,6,3,1010,0.1,80,68,29.2,10,0
26.1,6,3.6,1010,0.13,82,63,28.8,10,0
26,6,4.8,1010,0.07,82,58,28.7,10,0
26,14,6,1011,0,82,53,28.7,10,0
25.9,14,7.2,1012,0,83,49,28.6,10,0
27.4,14,8.6,1012,0,74,43,30.1,10,0
28.9,14,10.1,1013,0,65,37,31.6,10,0
30.4,14,11.5,1013,0,56,32,33.1,10,0
31.6,14,12.2,1012,0,51,36,34.4,10,0
32.8,14,13,1011,0,47,41,35.6,10,0
34,14,13.7,1010,0,43,46,36.9,10,0
33.8,14,14.4,1009,0,44,41,36.9,10,0
33.7,14,15.1,1009,0,45,37,36.8,10,0
33.5,14,15.8,1008,0,46,32,36.8,10,0
31.9,14,15.4,1008,0,53,35,35.1,10,0
30.2,14,14.9,1009,0,60,38,33.3,10,0
28.6,14,14.4,1010,0,67,41,31.6,10,0
28.5,14,11.6,1010,0,68,53,31.5,10,0
28.3,19,8.9,1011,0.03,70,65,31.5,10,0
28.2,19,6.1,1012,0.04,71,77,31.4,10,0
28,19,5.8,1011,0.02,73,63,31.2,10,0
27.7,14,5.4,1011,0,75,48,31,10,0
23.5,6,4.3,1012,0.4,84,68,25.6,10,0
23,6,5.6,1011,0.2,87,65,25.2,10,0
22.4,6,7,1011,0.53,89,62,24.9,10,0
21.9,6,8.3,1011,0.71,91,60,21.9,10,0
21.7,6,7.4,1012,0.36,92,60,21.7,8.3,0
21.6,15,6.6,1012,0.17,93,60,21.6,6.7,0
21.4,15,5.8,1013,0.22,94,61,21.4,5,0
23.1,15,5.6,1013,0.11,89,59,25.8,6.7,0
24.7,6,5.5,1014,0.07,84,57,27.5,8.3,0
26.4,6,5.4,1014,0.09,79,55,29.1,10,0
27.5,6,5.2,1013,0.04,75,55,30.7,10,0
28.6,6,4.9,1012,0.67,72,56,32.3,10,0
29.7,6,4.7,1011,0.89,68,56,33.9,10,0
29,6,4.1,1011,0.44,71,55,33,10,0
28.4,6,3.5,1010,0.6,74,54,32.2,10,0
27.7,6,2.9,1010,0.8,77,52,31.3,10,0
26.6,6,3.2,1010,0.4,79,52,29.6,10,0
25.4,14,3.6,1010,0,80,51,28,10,0
24.3,14,4,1011,0,81,50,26.3,10,0
23.9,14,3.4,1012,0,82,48,25.9,10,0
23.5,14,2.8,1012,0,82,47,25.6,10,0
23.1,14,2.2,1013,0,83,45,25.2,10,0
23,14,2.2,1012,0,84,45,25.1,10,0
22.9,14,2.2,1012,0,85,44,25.1,10,0
20.6,0,5.8,1013,0,68,5,20.6,10,0
20.3,0,4.6,1012,0,68,5,20.3,10,0
20.1,0,3.4,1012,0,68,4,20.1,10,0
19.8,0,2.2,1012,0,67,4,19.8,10,0
19.6,0,2,1013,0,68,3,19.6,10,0
19.3,0,1.9,1013,0,69,1,19.3,10,0
19.1,0,1.8,1014,0,70,0,19.1,10,0
20.9,20,2.9,1014,0,65,0,20.9,10,0
22.7,20,4,1015,0,61,0,23.5,10,0
24.5,20,5,1016,0,56,0,25.7,10,0
26.6,20,5.4,1015,0,52,0,27.8,10,0
28.8,20,5.8,1014,0,48,0,29.8,10,0
30.9,20,6.1,1013,0,44,0,31.9,10,0
31.1,20,5.6,1012,0,43,1,32.1,10,0
31.4,20,5.2,1011,0,42,3,32.3,10,0
31.6,20,4.7,1011,0,41,4,32.5,10,0
29.2,20,5.4,1011,0,45,5,30.2,10,0
26.7,20,6.1,1011,0,49,5,27.8,10,0
24.3,0,6.8,1012,0,54,6,25.5,10,0
