,temp_c,condition,wind_kph,pressure_mb,precip_mm,humidity,cloud,feelslike_c,vis_km,state
398,33.3,20,9.1,1001.0,0.0,51,30,37.8,10.0,0
399,33.0,20,9.0,1001.0,0.0,53,25,37.6,10.0,0
400,31.8,20,8.8,1001.0,0.0,58,43,36.2,10.0,0
401,30.6,6,8.5,1002.0,0.23,63,62,34.8,10.0,0
402,29.4,6,8.3,1003.0,0.31,69,81,33.4,10.0,0
403,29.0,6,7.8,1003.0,0.16,71,78,33.0,10.0,0
404,28.7,6,7.3,1004.0,0.27,73,76,32.5,10.0,0
405,28.3,6,6.8,1005.0,0.36,75,74,32.1,10.0,0
406,28.4,6,5.4,1005.0,0.18,74,69,32.3,10.0,0
407,28.5,6,4.0,1004.0,0.13,74,63,32.4,10.0,0
408,23.4,11,3.2,1004.0,1.47,96,81,25.9,7.0,0
409,23.5,11,3.8,1004.0,0.73,96,77,26.1,7.7,0
410,23.7,16,4.4,1003.0,0.7,96,74,26.2,8.3,0
411,23.8,16,5.0,1003.0,0.93,96,71,26.4,9.0,0
412,23.8,16,5.3,1004.0,0.47,95,69,26.4,7.7,0
413,23.9,15,5.5,1004.0,0.2,95,68,26.4,6.3,0
414,23.9,15,5.8,1005.0,0.27,94,67,26.4,5.0,0
415,24.5,15,5.8,1005.0,0.13,91,71,27.2,5.0,0
416,25.2,15,5.8,1006.0,0.13,88,76,27.9,5.0,0
417,25.8,15,5.8,1007.0,0.18,85,80,28.7,5.0,0
418,27.2,15,6.2,1006.0,0.09,80,82,30.7,6.7,0
419,28.7,19,6.7,1005.0,0.03,74,84,32.7,8.3,0
420,30.1,19,7.2,1004.0,0.04,68,86,34.7,10.0,0
421,30.1,19,7.7,1004.0,0.02,67,70,34.7,10.0,0
422,30.2,14,8.2,1003.0,0.0,66,55,34.6,10.0,0
423,30.2,14,8.6,1002.0,0.0,66,39,34.6,10.0,0
424,29.0,14,8.3,1003.0,0.0,71,36,32.9,10.0,0
425,27.8,14,7.9,1004.0,0.0,75,34,31.3,10.0,0
426,26.6,14,7.6,1004.0,0.0,80,31,29.6,10.0,0
427,26.4,14,7.1,1005.0,0.0,80,30,29.1,10.0,0
428,26.1,14,6.6,1006.0,0.0,79,29,28.7,10.0,0
429,25.9,14,6.1,1006.0,0.0,78,27,28.2,10.0,0
430,26.1,14,6.1,1006.0,0.0,78,29,28.5,10.0,0
431,26.2,14,6.1,1005.0,0.0,78,31,28.7,10.0,0
432,23.7,6,2.2,1004.0,0.13,93,68,26.1,10.0,0
433,23.4,6,4.1,1003.0,0.07,94,67,25.8,7.3,0
434,23.1,8,6.0,1003.0,0.03,95,65,25.5,4.7,0
435,22.8,8,7.9,1003.0,0.04,96,64,25.2,2.0,0
436,22.7,8,7.2,1004.0,0.02,96,70,25.1,2.0,0
437,22.6,8,6.5,1004.0,0.0,96,76,25.1,2.0,0
438,22.5,8,5.8,1005.0,0.0,96,82,25.0,2.0,0
439,23.5,8,7.8,1005.0,0.0,92,87,26.0,4.7,0
440,24.4,13,9.8,1006.0,0.0,89,91,27.0,7.3,0
441,25.4,13,11.9,1007.0,0.0,85,96,28.0,10.0,0
442,26.2,13,14.3,1006.0,0.0,81,93,29.1,10.0,0
443,27.1,19,16.7,1005.0,0.03,78,91,30.1,10.0,0
444,27.9,19,19.1,1005.0,0.04,74,88,31.2,10.0,0
445,27.7,19,19.4,1004.0,0.02,74,80,30.9,10.0,0
446,27.5,19,19.8,1004.0,0.03,74,72,30.5,10.0,0
447,27.3,19,20.2,1004.0,0.04,75,64,30.2,10.0,0
448,26.6,19,17.6,1005.0,0.02,78,50,29.4,10.0,0
449,26.0,20,15.1,1005.0,0.0,82,37,28.7,10.0,0
450,25.3,0,12.6,1006.0,0.0,85,23,27.9,10.0,0
451,24.7,0,11.5,1007.0,0.0,86,21,27.1,10.0,0
452,24.0,0,10.4,1007.0,0.0,87,19,26.4,10.0,0
453,23.4,0,9.4,1008.0,0.0,88,18,25.6,10.0,0
454,22.7,0,10.1,1008.0,0.0,86,14,25.2,10.0,0
455,22.1,0,10.8,1008.0,0.0,83,10,24.7,10.0,0
456,26.4,14,10.1,1004.0,0.0,86,50,29.9,10.0,0
457,26.3,14,9.7,1004.0,0.0,86,43,29.8,10.0,0
458,26.3,14,9.4,1003.0,0.0,87,36,29.6,10.0,0
459,26.2,14,9.0,1003.0,0.0,87,29,29.5,10.0,0
460,26.3,14,8.5,1004.0,0.0,86,45,29.6,9.7,0
461,26.3,19,8.0,1004.0,0.17,86,62,29.7,9.3,0
462,26.4,19,7.6,1005.0,0.22,86,78,29.8,9.0,0
463,27.2,19,8.0,1005.0,0.11,82,78,30.9,9.3,0
464,28.1,19,8.5,1006.0,0.03,78,79,32.1,9.7,0
465,28.9,19,9.0,1006.0,0.04,74,79,33.2,10.0,0
466,29.7,19,9.6,1005.0,0.02,72,59,34.7,10.0,0
467,30.4,20,10.2,1004.0,0.0,70,39,36.1,10.0,0
468,31.2,20,10.8,1004.0,0.0,69,20,37.6,10.0,0
469,30.8,20,13.2,1003.0,0.0,70,24,37.1,10.0,0
470,30.5,14,15.6,1003.0,0.0,72,27,36.5,10.0,0
471,30.1,14,18.0,1003.0,0.0,74,31,36.0,10.0,0
472,29.6,14,16.1,1004.0,0.0,75,50,35.2,10.0,0
473,29.2,19,14.2,1004.0,0.03,77,69,34.5,10.0,0
474,28.7,19,12.2,1005.0,0.04,79,88,33.7,10.0,0
475,28.5,19,12.2,1006.0,0.02,81,84,33.6,9.7,0
476,28.3,19,12.2,1006.0,0.2,83,80,33.6,9.3,0
477,28.1,19,12.2,1007.0,0.27,85,76,33.5,9.0,0
478,27.8,19,11.0,1006.0,0.13,86,80,32.8,9.0,0
479,27.5,19,9.8,1005.0,0.43,86,84,32.2,9.0,0
480,24.4,19,2.2,1004.0,0.04,93,82,27.1,10.0,0
481,24.4,19,2.0,1004.0,0.02,93,79,27.0,10.0,0
482,24.3,19,1.9,1003.0,0.03,93,76,27.0,10.0,0
483,24.3,19,1.8,1003.0,0.04,93,73,26.9,10.0,0
484,24.5,19,1.9,1004.0,0.02,93,58,27.2,10.0,0
485,24.7,14,2.0,1004.0,0.0,93,43,27.5,10.0,0
486,24.9,14,2.2,1005.0,0.0,92,28,27.8,10.0,0
487,26.4,14,4.1,1005.0,0.0,87,24,30.1,10.0,0
488,27.8,20,6.0,1006.0,0.0,82,21,32.5,10.0,0
489,29.3,20,7.9,1006.0,0.0,77,18,34.8,10.0,0
490,30.5,20,10.7,1006.0,0.0,73,22,36.8,9.7,0
491,31.6,21,13.4,1005.0,0.0,69,27,38.8,9.3,0
492,32.8,21,16.2,1004.0,0.0,65,31,40.8,9.0,0
493,32.6,21,14.2,1004.0,0.0,66,36,40.5,9.3,0
494,32.4,14,12.1,1003.0,0.0,67,40,40.3,9.7,0
495,32.2,14,10.1,1003.0,0.0,68,44,40.0,10.0,0
496,30.8,14,8.3,1004.0,0.0,71,55,37.3,10.0,0
497,29.4,19,6.5,1004.0,0.03,75,65,34.7,10.0,0
498,28.0,19,4.7,1005.0,0.04,78,76,32.0,10.0,0
499,27.5,19,4.8,1006.0,0.02,80,64,31.3,10.0,0
500,27.0,14,4.9,1007.0,0.0,82,53,30.5,10.0,0
501,26.5,14,5.0,1007.0,0.0,84,41,29.8,10.0,0
502,26.5,14,5.5,1007.0,0.0,82,43,29.5,10.0,0
503,26.4,14,6.0,1006.0,0.0,80,44,29.3,10.0,0
504,24.4,14,1.8,1004.0,0.0,92,50,27.0,10.0,0
505,24.4,14,1.6,1004.0,0.0,92,49,27.0,10.0,0
506,24.4,14,1.3,1003.0,0.0,92,48,27.0,10.0,0
507,24.4,14,1.1,1003.0,0.0,92,47,27.0,10.0,0
508,24.6,14,2.0,1003.0,0.0,92,41,27.3,10.0,0
509,24.7,14,3.0,1004.0,0.0,92,36,27.5,10.0,0
510,24.9,14,4.0,1005.0,0.0,92,30,27.8,10.0,0
511,26.5,14,5.6,1005.0,0.0,87,27,30.3,10.0,0
512,28.0,20,7.3,1006.0,0.0,81,24,32.7,10.0,0
513,29.6,20,9.0,1007.0,0.0,76,21,35.2,10.0,0
514,30.3,20,11.5,1006.0,0.0,72,24,36.1,9.7,0
515,30.9,21,14.0,1005.0,0.0,69,28,36.9,9.3,0
516,31.6,21,16.6,1004.0,0.0,66,31,37.8,9.0,0
517,31.8,21,14.2,1004.0,0.0,67,40,38.5,9.3,0
518,32.0,14,11.8,1003.0,0.0,67,49,39.3,9.7,0
519,32.2,14,9.4,1003.0,0.0,68,59,40.0,10.0,0
520,30.8,14,8.4,1004.0,0.0,71,56,37.2,10.0,0
521,29.3,19,7.4,1004.0,0.03,74,54,34.5,10.0,0
522,27.9,19,6.5,1005.0,0.04,77,52,31.7,10.0,0
523,27.5,19,6.2,1006.0,0.02,79,59,31.1,10.0,0
524,27.0,19,6.0,1007.0,0.03,81,67,30.5,10.0,0
525,26.6,19,5.8,1007.0,0.04,83,74,29.9,10.0,0
526,26.4,19,5.8,1007.0,0.02,80,63,29.3,10.0,0
527,26.2,14,5.8,1007.0,0.0,78,52,28.8,10.0,0
528,28.6,6,2.5,1004.0,0.18,74,58,32.6,10.0,0
529,27.5,6,3.6,1004.0,0.09,79,59,31.2,10.0,0
530,26.5,6,4.7,1003.0,0.4,85,60,29.8,10.0,0
531,25.4,6,5.8,1003.0,0.53,90,60,28.4,10.0,0
532,26.0,6,7.0,1004.0,0.27,87,56,29.1,10.0,0
533,26.5,14,8.2,1005.0,0.0,84,52,29.8,10.0,0
534,27.1,14,9.4,1005.0,0.0,80,48,30.5,10.0,0
535,27.9,14,13.3,1006.0,0.0,75,39,31.2,10.0,0
536,28.6,20,17.3,1006.0,0.0,69,29,31.8,10.0,0
537,29.4,20,21.2,1007.0,0.0,63,20,32.5,10.0,0
538,32.1,20,21.6,1006.0,0.0,57,17,36.5,10.0,0
539,34.7,20,22.0,1005.0,0.0,50,14,40.4,10.0,0
540,37.4,20,22.3,1004.0,0.0,44,11,44.4,10.0,0
541,36.5,20,19.1,1004.0,0.0,44,23,42.4,10.0,0
542,35.7,14,15.8,1003.0,0.0,43,35,40.5,10.0,0
543,34.8,14,12.6,1003.0,0.0,43,47,38.5,10.0,0
544,33.6,14,9.4,1004.0,0.0,47,47,37.2,10.0,0
545,32.4,14,6.1,1004.0,0.0,52,47,36.0,10.0,0
546,31.2,14,2.9,1005.0,0.0,56,48,34.7,10.0,0
547,30.6,14,5.0,1006.0,0.0,60,40,34.2,10.0,0
548,30.0,14,7.2,1007.0,0.0,64,33,33.7,10.0,0
549,29.4,14,9.4,1007.0,0.0,67,26,33.2,10.0,0
550,28.8,14,9.2,1007.0,0.0,66,27,32.0,10.0,0
551,28.3,14,9.1,1007.0,0.0,64,28,30.8,10.0,0
552,26.4,14,6.1,1005.0,0.0,78,34,29.0,10.0,0
553,26.2,14,6.4,1005.0,0.0,79,33,28.8,10.0,0
554,26.1,14,6.6,1005.0,0.0,79,32,28.6,10.0,0
555,25.9,14,6.8,1005.0,0.0,80,31,28.4,10.0,0
556,25.8,14,6.7,1005.0,0.0,80,29,28.3,10.0,0
557,25.7,0,6.6,1006.0,0.0,80,26,28.1,10.0,0
558,25.6,0,6.5,1006.0,0.0,81,24,28.0,10.0,0
559,26.4,20,8.3,1007.0,0.0,77,25,29.0,10.0,0
560,27.3,14,10.1,1007.0,0.0,73,25,30.0,10.0,0
561,28.1,14,11.9,1008.0,0.0,69,26,31.0,10.0,0
562,29.5,14,14.0,1007.0,0.0,64,39,32.9,10.0,0
563,31.0,1,16.2,1006.0,0.0,59,53,34.8,10.0,0
564,32.4,1,18.4,1006.0,0.0,54,67,36.7,10.0,0
565,32.3,1,17.3,1005.0,0.0,54,56,36.5,10.0,0
566,32.2,14,16.2,1005.0,0.0,54,45,36.3,10.0,0
567,32.1,14,15.1,1005.0,0.0,54,34,36.1,10.0,0
568,31.1,14,11.9,1005.0,0.0,57,30,34.6,10.0,0
569,30.0,20,8.6,1006.0,0.0,60,26,33.1,10.0,0
570,29.0,0,5.4,1007.0,0.0,62,21,31.6,10.0,0
571,28.5,0,5.8,1007.0,0.0,64,25,30.9,10.0,0
572,27.9,14,6.1,1008.0,0.0,66,29,30.3,10.0,0
573,27.4,14,6.5,1009.0,0.0,68,33,29.6,10.0,0
574,27.0,14,6.4,1009.0,0.0,68,30,29.0,10.0,0
575,26.5,0,6.2,1008.0,0.0,67,26,28.3,10.0,0
576,21.4,0,11.5,1008.0,0.0,81,6,21.4,10.0,0
577,21.1,0,11.0,1007.0,0.0,82,5,21.1,10.0,0
578,20.8,0,10.6,1007.0,0.0,83,5,20.8,10.0,0
579,20.5,0,10.1,1007.0,0.0,84,4,20.5,10.0,0
580,20.4,0,10.4,1008.0,0.0,85,5,20.4,10.0,0
581,20.3,0,10.8,1009.0,0.0,86,6,20.3,10.0,0
582,20.2,0,11.2,1009.0,0.0,88,8,20.2,10.0,0
583,21.9,20,12.7,1010.0,0.0,83,7,21.9,10.0,0
584,23.6,20,14.3,1010.0,0.0,78,7,24.8,10.0,0
585,25.3,20,15.8,1011.0,0.0,73,7,27.1,10.0,0
586,27.3,20,18.4,1010.0,0.0,69,9,29.9,10.0,0
587,29.2,20,20.9,1009.0,0.0,64,10,32.6,10.0,0
588,31.2,20,23.4,1008.0,0.0,60,12,35.4,10.0,0
589,30.4,20,22.0,1008.0,0.0,61,15,34.1,10.0,0
590,29.7,20,20.5,1008.0,0.0,62,18,32.8,10.0,0
591,28.9,20,19.1,1007.0,0.0,63,21,31.5,10.0,0
592,27.9,20,16.8,1008.0,0.0,68,16,30.3,10.0,0
593,26.8,20,14.5,1008.0,0.0,73,11,29.2,10.0,0
594,25.8,0,12.2,1009.0,0.0,78,5,28.0,10.0,0
595,24.8,0,11.4,1010.0,0.0,78,5,27.0,10.0,0
596,23.7,0,10.6,1010.0,0.0,78,4,25.9,10.0,0
597,22.7,0,9.7,1011.0,0.0,79,4,24.9,10.0,0
598,22.5,0,8.4,1011.0,0.0,79,7,24.8,10.0,0
599,22.2,0,7.1,1011.0,0.0,80,11,24.6,10.0,0
600,27.2,19,8.6,1005.0,0.58,86,88,31.5,9.0,0
601,27.1,19,8.3,1004.0,0.29,85,85,31.3,9.0,0
602,27.1,19,7.9,1004.0,0.1,85,82,31.0,9.0,0
603,27.0,19,7.6,1004.0,0.13,84,79,30.8,9.0,0
604,26.9,19,7.6,1005.0,0.07,83,58,30.5,9.3,0
605,26.8,0,7.6,1005.0,0.0,82,37,30.1,9.7,0
606,26.7,20,7.6,1006.0,0.0,81,16,29.8,10.0,0
607,27.6,20,7.1,1006.0,0.0,77,17,31.0,10.0,0
608,28.5,20,6.6,1007.0,0.0,73,18,32.2,10.0,0
609,29.4,20,6.1,1007.0,0.0,69,19,33.4,10.0,0
610,30.2,20,6.8,1006.0,0.0,67,20,34.9,10.0,0
611,31.1,20,7.6,1006.0,0.0,65,21,36.4,10.0,0
612,31.9,20,8.3,1005.0,0.0,63,22,37.9,10.0,0
613,31.6,20,11.4,1004.0,0.0,65,28,37.6,10.0,0
614,31.4,14,14.5,1004.0,0.0,66,33,37.4,10.0,0
615,31.1,14,17.6,1004.0,0.0,68,39,37.1,10.0,0
616,30.5,14,18.2,1004.0,0.0,71,43,36.2,10.0,0
617,29.8,6,18.8,1005.0,0.1,74,47,35.3,10.0,0
618,29.2,6,19.4,1006.0,0.13,77,51,34.4,10.0,0
619,28.8,6,17.8,1006.0,0.07,78,43,33.8,10.0,0
620,28.5,14,16.1,1007.0,0.0,79,36,33.1,10.0,0
621,28.1,14,14.4,1007.0,0.0,80,28,32.5,10.0,0
622,27.8,14,11.4,1007.0,0.0,81,27,32.0,10.0,0
623,27.4,0,8.4,1008.0,0.0,82,25,31.4,10.0,0
624,26.4,14,6.5,1006.0,0.0,78,46,29.0,10.0,0
625,26.4,14,7.4,1006.0,0.0,78,39,28.9,10.0,0
626,26.3,14,8.4,1006.0,0.0,77,33,28.9,10.0,0
627,26.3,14,9.4,1005.0,0.0,77,26,28.8,10.0,0
628,25.7,14,9.7,1006.0,0.0,80,26,28.1,10.0,0
629,25.2,0,10.1,1007.0,0.0,82,25,27.5,10.0,0
630,24.6,0,10.4,1008.0,0.0,85,24,26.8,10.0,0
631,26.0,20,13.9,1008.0,0.0,80,22,28.6,10.0,0
632,27.3,20,17.4,1009.0,0.0,74,20,30.3,10.0,0
633,28.7,20,20.9,1009.0,0.0,69,18,32.1,10.0,0
634,29.8,20,20.8,1008.0,0.0,66,34,33.9,10.0,0
635,30.9,1,20.6,1008.0,0.0,64,50,35.7,10.0,0
636,32.0,1,20.5,1007.0,0.0,61,66,37.5,10.0,0
637,31.7,1,19.0,1006.0,0.0,62,52,37.1,10.0,0
638,31.4,20,17.4,1006.0,0.0,63,37,36.7,10.0,0
639,31.1,20,15.8,1005.0,0.0,65,23,36.3,10.0,0
640,30.1,20,13.7,1006.0,0.0,68,17,34.9,10.0,0
641,29.2,20,11.5,1007.0,0.0,72,11,33.5,10.0,0
642,28.2,0,9.4,1008.0,0.0,76,6,32.1,10.0,0
643,27.3,0,9.2,1008.0,0.0,77,6,30.7,10.0,0
644,26.5,0,9.1,1009.0,0.0,78,6,29.2,10.0,0
645,25.6,0,9.0,1009.0,0.0,79,6,27.8,10.0,0
646,25.4,0,8.8,1009.0,0.0,81,12,27.6,10.0,0
647,25.1,0,8.5,1009.0,0.0,83,18,27.4,10.0,0
648,26.0,14,5.8,1006.0,0.0,76,41,28.2,10.0,0
649,26.1,14,7.0,1006.0,0.0,75,36,28.3,10.0,0
650,26.2,14,8.2,1006.0,0.0,75,31,28.4,10.0,0
651,26.3,14,9.4,1006.0,0.0,74,26,28.5,10.0,0
652,25.8,14,10.0,1006.0,0.0,77,24,28.0,10.0,0
653,25.3,0,10.6,1007.0,0.0,80,23,27.5,10.0,0
654,24.8,0,11.2,1008.0,0.0,83,22,27.0,10.0,0
655,26.1,20,14.4,1008.0,0.0,79,20,28.7,10.0,0
656,27.3,20,17.6,1009.0,0.0,75,19,30.4,10.0,0
657,28.6,20,20.9,1009.0,0.0,71,18,32.1,10.0,0
658,29.8,20,20.6,1009.0,0.0,67,39,34.0,10.0,0
659,30.9,1,20.4,1008.0,0.0,64,59,35.8,10.0,0
660,32.1,1,20.2,1007.0,0.0,61,80,37.7,10.0,0
661,31.7,1,18.1,1006.0,0.0,63,71,37.4,10.0,0
662,31.4,14,16.1,1006.0,0.0,66,62,37.2,10.0,0
663,31.0,14,14.0,1006.0,0.0,68,54,36.9,10.0,0
664,30.1,14,12.6,1006.0,0.0,70,40,35.4,10.0,0
665,29.3,20,11.2,1007.0,0.0,72,26,33.8,10.0,0
666,28.4,0,9.7,1008.0,0.0,75,12,32.3,10.0,0
667,27.5,0,9.6,1008.0,0.0,76,12,30.8,10.0,0
668,26.5,0,9.5,1009.0,0.0,77,12,29.3,10.0,0
669,25.6,0,9.4,1009.0,0.0,78,11,27.8,10.0,0
670,25.4,0,9.1,1009.0,0.0,80,14,27.6,10.0,0
671,25.2,0,8.9,1009.0,0.0,82,16,27.5,10.0,0
672,27.7,14,9.0,1007.0,0.0,63,30,29.6,10.0,0
673,27.5,14,9.4,1006.0,0.0,63,27,29.3,10.0,0
674,27.2,0,9.7,1006.0,0.0,64,24,29.0,10.0,0
675,27.0,0,10.1,1006.0,0.0,64,21,28.7,10.0,0
676,26.8,0,11.4,1007.0,0.0,66,20,28.5,10.0,0
677,26.5,0,12.7,1007.0,0.0,68,18,28.4,10.0,0
678,26.3,0,14.0,1008.0,0.0,70,17,28.2,10.0,0
679,28.2,20,17.4,1009.0,0.0,63,17,30.5,10.0,0
680,30.1,20,20.8,1009.0,0.0,57,18,32.7,10.0,0
681,32.0,20,24.1,1010.0,0.0,50,19,35.0,10.0,0
682,33.2,20,22.7,1009.0,0.0,47,34,36.4,10.0,0
683,34.3,1,21.2,1008.0,0.0,44,50,37.8,10.0,0
684,35.5,1,19.8,1007.0,0.0,41,66,39.2,10.0,0
685,34.5,1,16.4,1006.0,0.0,45,60,38.3,10.0,0
686,33.5,14,13.1,1006.0,0.0,49,55,37.5,10.0,0
687,32.5,14,9.7,1005.0,0.0,53,49,36.6,10.0,0
688,31.7,14,8.9,1006.0,0.0,56,45,35.7,10.0,0
689,31.0,14,8.0,1007.0,0.0,59,42,34.7,10.0,0
690,30.2,14,7.2,1008.0,0.0,62,38,33.8,10.0,0
691,29.9,14,7.4,1008.0,0.0,62,32,33.4,10.0,0
692,29.7,0,7.7,1009.0,0.0,63,26,32.9,10.0,0
693,29.4,0,7.9,1010.0,0.0,63,20,32.5,10.0,0
694,29.3,0,7.3,1009.0,0.0,65,38,32.5,10.0,0
695,29.1,19,6.7,1009.0,0.03,66,57,32.5,10.0,0
696,26.1,0,6.1,1008.0,0.0,67,23,27.7,10.0,0
697,25.6,0,7.0,1008.0,0.0,69,19,27.2,10.0,0
698,25.0,0,7.8,1008.0,0.0,70,16,26.7,10.0,0
699,24.5,0,8.6,1007.0,0.0,72,12,26.2,10.0,0
700,24.3,0,8.8,1008.0,0.0,74,11,26.0,10.0,0
701,24.0,0,8.9,1009.0,0.0,76,11,25.9,10.0,0
702,23.8,0,9.0,1009.0,0.0,77,10,25.7,10.0,0
703,25.7,20,11.2,1010.0,0.0,71,10,27.7,10.0,0
704,27.5,20,13.3,1010.0,0.0,65,9,29.8,10.0,0
705,29.4,20,15.5,1011.0,0.0,59,9,31.8,10.0,0
706,30.5,20,15.5,1010.0,0.0,56,24,33.4,10.0,0
707,31.7,14,15.5,1009.0,0.0,53,39,34.9,10.0,0
708,32.8,14,15.5,1008.0,0.0,50,54,36.5,10.0,0
709,32.4,14,14.2,1008.0,0.0,52,46,36.1,10.0,0
710,32.1,14,12.8,1007.0,0.0,53,39,35.7,10.0,0
711,31.7,14,11.5,1007.0,0.0,55,32,35.3,10.0,0
712,30.1,14,10.1,1008.0,0.0,58,27,33.1,10.0,0
713,28.5,20,8.6,1008.0,0.0,61,23,30.8,10.0,0
714,26.9,0,7.2,1009.0,0.0,64,18,28.6,10.0,0
715,26.7,0,5.5,1010.0,0.0,65,18,28.3,10.0,0
716,26.4,0,3.8,1010.0,0.0,66,18,28.1,10.0,0
717,26.2,0,2.2,1011.0,0.0,67,18,27.8,10.0,0
718,26.3,0,2.2,1011.0,0.0,68,20,28.1,10.0,0
719,26.5,0,2.2,1010.0,0.0,69,22,28.4,10.0,0
720,22.0,0,5.8,1011.0,0.0,81,14,24.5,10.0,0
721,21.7,0,6.1,1010.0,0.0,81,13,21.7,10.0,0
722,21.5,0,6.5,1010.0,0.0,81,11,21.5,10.0,0
723,21.2,0,6.8,1010.0,0.0,81,10,21.2,10.0,0
724,20.9,0,7.2,1011.0,0.0,82,8,20.9,10.0,0
725,20.7,0,7.6,1012.0,0.0,83,7,20.7,10.0,0
726,20.4,0,7.9,1012.0,0.0,84,5,20.4,10.0,0
727,22.3,20,8.6,1013.0,0.0,78,5,22.8,10.0,0
728,24.2,20,9.4,1013.0,0.0,72,5,25.3,10.0,0
729,26.1,20,10.1,1014.0,0.0,66,4,27.7,10.0,0
730,27.6,20,10.3,1013.0,0.0,61,9,29.2,10.0,0
731,29.0,20,10.6,1012.0,0.0,55,15,30.7,10.0,0
732,30.5,20,10.8,1011.0,0.0,49,20,32.2,10.0,0
733,30.4,20,11.3,1011.0,0.0,49,20,32.0,10.0,0
734,30.2,20,11.8,1010.0,0.0,49,20,31.8,10.0,0
735,30.1,20,12.2,1009.0,0.0,49,19,31.6,10.0,0
736,28.4,20,12.7,1010.0,0.0,57,18,30.0,10.0,0
737,26.7,20,13.2,1011.0,0.0,65,17,28.3,10.0,0
738,25.0,0,13.7,1011.0,0.0,73,16,26.7,10.0,0
739,24.3,0,11.9,1012.0,0.0,72,14,26.1,10.0,0
740,23.7,0,10.1,1012.0,0.0,72,11,25.6,10.0,0
741,23.0,0,8.3,1013.0,0.0,71,9,25.0,10.0,0
742,22.6,0,7.6,1013.0,0.0,71,11,24.8,10.0,0
743,22.3,0,6.8,1013.0,0.0,71,14,24.7,10.0,0
744,27.1,0,5.4,1008.0,0.0,83,24,30.9,10.0,0
745,26.9,0,5.6,1008.0,0.0,84,45,30.6,10.0,0
746,26.7,19,5.9,1007.0,0.03,85,66,30.3,10.0,0
747,26.5,19,6.1,1007.0,0.04,86,87,30.0,10.0,0
748,26.5,19,6.2,1008.0,0.02,86,81,29.9,9.7,0
749,26.4,19,6.4,1009.0,0.17,86,76,29.9,9.3,0
750,26.4,19,6.5,1009.0,0.22,86,70,29.8,9.0,0
751,27.0,19,5.0,1010.0,0.11,83,74,30.6,9.0,0
752,27.5,19,3.6,1010.0,0.1,81,79,31.4,9.0,0
753,28.1,19,2.2,1011.0,0.13,78,83,32.2,9.0,0
754,28.5,19,2.8,1010.0,0.07,77,84,33.0,9.0,0
755,29.0,19,3.4,1009.0,0.17,76,84,33.9,9.0,0
756,29.4,19,4.0,1009.0,0.22,75,85,34.7,9.0,0
757,29.3,19,3.2,1008.0,0.11,75,70,34.4,9.3,0
758,29.2,14,2.5,1008.0,0.0,75,55,34.1,9.7,0
759,29.1,14,1.8,1007.0,0.0,74,40,33.8,10.0,0
760,28.8,14,2.4,1008.0,0.0,76,38,33.5,10.0,0
761,28.6,14,3.0,1009.0,0.0,78,36,33.2,10.0,0
762,28.3,14,3.6,1009.0,0.0,79,34,32.9,10.0,0
763,28.0,14,4.0,1009.0,0.0,80,35,32.4,10.0,0
764,27.8,14,4.3,1010.0,0.0,81,36,31.9,10.0,0
765,27.5,14,4.7,1010.0,0.0,81,38,31.4,10.0,0
766,27.4,14,4.1,1010.0,0.0,81,53,31.2,9.7,0
767,27.4,19,3.5,1010.0,0.1,81,68,31.1,9.3,0
768,24.9,0,8.3,1009.0,0.0,85,24,27.2,10.0,0
769,24.6,0,8.5,1009.0,0.0,86,24,26.9,10.0,0
770,24.3,0,8.8,1008.0,0.0,87,23,26.5,10.0,0
771,24.0,0,9.0,1008.0,0.0,88,23,26.2,10.0,0
772,24.0,0,8.9,1009.0,0.0,88,21,26.2,10.0,0
773,24.0,0,8.8,1010.0,0.0,88,20,26.3,10.0,0
774,24.0,0,8.6,1010.0,0.0,89,18,26.3,10.0,0
775,25.6,20,10.2,1011.0,0.0,83,17,28.4,10.0,0
776,27.1,20,11.8,1012.0,0.0,78,17,30.5,10.0,0
777,28.7,20,13.3,1012.0,0.0,72,16,32.6,10.0,0
778,29.5,20,13.7,1011.0,0.0,68,19,33.6,10.0,0
779,30.4,14,14.0,1010.0,0.0,64,22,34.5,10.0,0
780,31.2,14,14.4,1010.0,0.0,60,25,35.5,10.0,0
781,31.0,14,13.4,1009.0,0.0,63,25,35.7,10.0,0
782,30.8,14,12.5,1009.0,0.0,66,26,35.8,10.0,0
783,30.6,14,11.5,1008.0,0.0,68,26,36.0,10.0,0
784,29.7,14,11.2,1009.0,0.0,70,22,34.4,10.0,0
785,28.9,20,10.8,1009.0,0.0,71,19,32.8,10.0,0
786,28.0,0,10.4,1010.0,0.0,72,15,31.2,10.0,0
787,27.0,0,9.6,1010.0,0.0,72,15,29.7,10.0,0
788,26.0,0,8.8,1011.0,0.0,73,15,28.2,10.0,0
789,25.0,0,7.9,1011.0,0.0,73,16,26.7,10.0,0
790,24.8,0,7.9,1011.0,0.0,77,14,26.6,10.0,0
791,24.6,0,7.9,1011.0,0.0,80,13,26.6,10.0,0
792,25.0,0,8.6,1009.0,0.0,83,19,27.3,10.0,0
793,24.7,0,9.1,1009.0,0.0,84,20,27.0,10.0,0
794,24.5,0,9.6,1008.0,0.0,85,22,26.7,10.0,0
795,24.2,0,10.1,1008.0,0.0,86,23,26.4,10.0,0
